text;label
" binus! Guys, tiati sama yg namanya haikal irawan, klo ga salah dia b26 alsut deh. Dia semalem ngechat aku blgnya dia cewe, trus tiba tiba nanyain stuff like ""horny gak"" & seputaran topik itu padahal udah aku bilangin gabaik & mending belajar aja. Dia bener bener maunya cuma ngomongin seputaran begituan. Aku sendiri udh bbrp kali difollow di twt atas nama haikal tpi aku block terus. Setelah aku block, dia selalu bikin akun buat follow aku lagi. Temen temen aku dimintain wa/line/ig sama dia. Temen aku bilang dia nyamar jadi b27 juga, sampe masuk grupnya. Sepengetahuan aku dia cuma ngechat cewe cewe b27. Stay safe all!";0
 binus! guys beehive buka jem berapa?;1
 Binus! kira-kira kalo quis Business and Performance Analytics itu soalnya bakal bahas apa ya? Masa gambar Excel atau nulis formula kan ga lucu si ;0
 binus! deket2 uts semakin merasa kalau animasi itu jurusan yg berat banget;0
 binus! ssc buka jam berapa yaa;1
 Binus! Padahal parkir masih kosong di dlm malah ngehalangin jalan org ;0
 Bayar kuliah di binus! ratusan juta tp cita citanya jadi malewife.... Hehehe;2
 Binus! Lembur semaleman tgs klmpk sendiri. Boleh misuh ngk. Nih : ;0
 binus! 25, jatah online itu kita dapet 2 untuk per semester atau per uts/uas ya?;1
 Binus! Kalo mau lapor absensi kmana si? Ini absensi gw x padahal ngerjain gslc ga terlambat juga ;0
 binus! please buat yg ga pakai deodoran, intropeksi diri dong jjur baunya kecium banget. Mana belakangan ini lagi panas banget jadi baunya makin mencolok n kadang pda ngipas2 duh baunya yes mungkin lu g merasa bau krna uda terbiasa tapi orang disekitar lu kesiksa banget. Udah coba ditegur tapi alasannya pakai deodoran itu g baik fyi sekarang udah banyak kok merk2 deodoran yg bagus. Terus jgn ditimpa parfum!!! bau apek campur bau parfum bikin pusingg banget no jokes Boleh di coba yaa pakai antiperspirant or deo2 lainnya (kalau bingung coba deh baca review di twitter or tiktok) We need fresh air;0
 Binus! Sender sedih tapi sender gak mau mengakui nya :( soalnya kalau sender akui nanti sender akan terpuruk, sender gak suka berada di suasana yang gloomy :(;0
 Sender nikah tahun lalu, terus skrg dapet titipan dari Tuhan dan udh jalan 12 weeks. Lg fase mual dan lemes banget, tapi lagi skripsian.. mau cuti, nanggung. Tapi tiap mual di kampus diliatin binus!ian lain knp sinis/aneh gitu ya jd kebawa pikiran dan takut ke kampus;0
 binus! ni semua orang yang nyebelin atau gw yang emosian sih.;0
 binus! serius nanya, bayar tuition fee bisa pake cc ga?;0
 binus! cowo kalau di kasih tau tapi ngulangin terus itu kenapa sih? emg gamau aja ya? wkwk;0
 binus! kalian tim bubur diaduk apa ngga?;1
 stamanara binus! itu isinya modern dance aja kah atau nari tradisional juga?;1
 binus! Halo kakak di atas b25 yang udah internship . Aku jurusan ComSci b25. Aku lagi berusaha apply menjadi fullstack , backend atau frontend . Boleh dong kak shere tentang tips , pengalaman dan lain lain seputar application intern atau intern. Mungkin bisa shere cara mengapply , cara lulus test interview dan lain lain. Aku terima semua masukan I'm really looking forward to your sharing .;2
 binus! anyone disini ada yang bersedia untuk aku tanyaiin tentang statistika lab jasp ga? anw sender b27. thank youu;2
 binus! unpopular opinions [food edition];1
 binus! Udah ada yang mulai test intern belum lewat apps intern binus ?;1
 binus! ad yg tau siomay dimsum yg jualan di samping eskalator dimana ga ato nama tokonya gituu ? enak bgttt sender bru makan tadii trs di lebihin smaa abangnyaa skalian ngabisin tpi tdii gapake saos soalnya keabisan, tetep enakk;2
 di binus! gaada ukm buat cat lovers apa? gue masi gaterima kucing2 anggrek terutama kijang mau dibuang gue tanya td kata mas2 nya disuruh sm atasan nya by1 snii anyinggg;0
 Binus! when bf dont like their gf having guys friends, wdyt?;0
 Binus! Guys minta rekomendasi wax untuk nyabut bulu kaki dong. Ga pede soalnya;0
 binus! tolong dong bagi yg abis buang air di kloset duduk, dicek lg sblm keluar udh di flush apa blm. hari ini ke toilet 3 bilik semuanya blm di flush, tolong kesadarannya;0
 binus! kapan jojo lili bibi ga nyusahin kt lgi? ;0
 Binus! My boyfriend just flirted with other girls and said they are just friends, what should I do?;0
" binus! ada jg gak ya yg relate kalau lg ngoding berasa kiamat semakin dekat trus pengen cepet"" tobat?";0
 Binus! Pls kenapa kating yg ngulang sifatnya template gitu ya kyk cuek, petantang petenteng, dan gamau kerja tugas kelompok. Cape bgt w asli;0
 binus! Bangke banget socs, udah banyak mau, salah dikit langsung sleding 0. Mang ea si paling perfectsionis puh sepuh sini tonjok tonjokan puh sepuh ;0
 binus! how do you tell someone youre not interested in them;0
 Pingin tahu itu yang post romantic ihacoy di menfess, apa memang sudah beres ya kuliahnya - kok aku masih Struggle! ya .. aduh bingung akutu help ;1
 Binus! Lately, I've been feeling burnt out, my mood suddenly goes up and down again like a rollercoaster, I feel like something isn't right about me. How do you usually deal with burnout?;0
 struggle! info peredam suara di kos? tetangga sender berisik banget;0
 binus! ada ga novel yg alur cerita nya itu one-sided love? mau coba baca ;1
 Binus! Semuanya, sender minta doanya ya, besok aku sama temen2 mau interview magang, semoga lancar dan bisa lolos minta doanya yaa, oiya kalau punya tips interview pake bahasa asing boleh banget sharing di komen, akan sangat membantu! Thank you;2
 binus! wkwk tebak siapa yang abis nangis karena liat gelas yang pernah diminum gebetan, dan skrg gebetannya ghosting gua;0
 binus! salah gasi klo i rather be alone dri pada brg sirkel yg menurut gw draining my energy bgt, too clingy juga;0
 binus! im so done with cs bruh i mightve rethinking my life choices to just be some random farmers somewhere in switzerland ffs;0
 binus! sorry OOT, gw suka sama seseorang dan baru kenal beberapa hari, gw gak mau mess this up, pengen nanya aja enaknya ngajak date itu setelah kenal berapa lama ya guys, secara gw gak mau bikin dia risih karena ngajak date too soon, thanks before ;0
 Binus! Blu bca sering error kah? Capek bgt ;0
 b27 ibm binus! ada yang mau belajar bareng gaaa review materi uts jujur gue tkt bgt help;2
 binus! info kost campur yg bebas gaada jam malemnya dong daerah kemanggisan buat mobility tahun depan;1
 Binus! (struggle) i feel very lonely setelah semester 5 selesai.. kek ga ketemu temen kelas lagi, gada pacar, cm meeting seperlunya, kek ga sesemangat itu :( sekarang lagi enrichment dan ngerjain skripsi diposisi ga punya temen yang bener bener bisa diajak diskusi rasanya stres bgt. ade ade please nikmatin masa kuliahnya :);0
 binus! kenapa sih kucing2 di anggrek, kijang, ( gtau kl syahdan) pd mau dibuang?? :((( se gasuka itu kah kalian sm kucing? gue as a cat lover sedih bgt gbs ngasi makan mereka lagi;0
 binus! syarat dapet beasiswa tutor apa aja ya? thank you yg udah jawabb;2
 Binus! Ada yg sm kyk sendiri ga ya account binus x blunya kyk gini? ;1
 binus! ada yg ngerti mendeley dan bisa ditanya2 gak yaa?;1
 binus! kalo mau ke lapor lsc tuu onsite atau online yaa? trus kalo onsite step by step nya gimanaa soalnya aku first time kesana ;2
 binus! buat is b27 yang overthinking quiz lab introprog, kalo kalian ngerjain latsol yang dikasih aslab, otomatis quiz kalian aman. makannya banyak-banyak latihan yuk, karna soal quiz beneran 11/12 latsol;1
 WOII MAHASISWI INISIAL 'JS' B27 SI, GUA SUKA SAMA LO!! binus!;2
 binus! plissss butuh info seminar yang dapet SAT dongggg dan gratisss dari kemaren nemu tapi bayar mulu hikss;2
 binus! mabok sama UTP SPSS ;0
" binus! baru sebulan masuk udah ngerasa gacocok sm lingkungan dan jurusanku dibinus...anak2 dikelas juga udh pada circle""an dan individualis juga, takut gasanggup ngelanjutin..:(";0
" binus! mau kenalan sama kakak"" cowok yg pake kacamata di igsnya sunibiru donggg hehehehe";2
 binus! mau nanyaa, quiz lab itu buat matkul yang ada lab aja atau semua?;1
 panitia binus! festival tu biasanya dari mahasiswa apa bukan yahh?? kalo panitianya dr mahasiswa ada buka pendaftaran gk sihh?? kalo ada infonya dari mana ya?? thank you^^;2
 binus! im so tired of everything i just need a hug;0
 binus! anak binus b brp aja, region mana aja, jurusan mna aja, mutualan yu!;2
 binus! kenapa sih escalator di alsut selalu ada perbaikan kalau lagi di jam yang banyak mahasiswa yang mau turun?!;0
 binus! anjg gw salah ngitim menfess, malah kekirim ke moots gw anyway, bebek goreng itu enak ga ya? 1112 ga sama ayam? sender belum perna makan bebek goreng;2
 binus! aku b27 sedih bgt g pernah dpt kelompok bagus... KEK MANA INI rasanya mau teriakin mereka semua 1-1;0
 binus! Ceritaiin pengalaman dosen killer kena karma;1
 binus! ada yg mau bantuin aku ngerjain soal accounting ga? aku udha nangis saking ga ngertinyaa, aku semester 3. pls yang bisa bantu aku tolong;0
 Binus! Share experience kalian bersama dosen entre;1
 binus! i think i fell for a girl in my class :D she is cute, but i never talk to her yet..;1
 today was such a day.. getting to go to binus! Anggrek and meeting new students that were very welcoming and very nice too :( thank you so much for the help;2
 Binus! Ada yg mau ngajarin aku cara masukin pengalaman volunteer gitu ga di linked in?;1
 binus! ini suara di recording zoom emg jelek bgt ya;0
" Binus! Buat pembayaran 25 Oktober itu, kira"" nanti ada pembayaran kedua ga yaa?";1
 binus! HUAAAAAAHHHH HUAHHHHH APAKAH TAKDIR TDK DAPAT MENYATUKAN KITA??? APAKAH TUHAN MMG TIDAK INGIN KITA BERSAMA???? AK DULU SELALU MENDOAKANMU...SKRG KITA JAUH....KITA TAK BISA BERSATU KEMBALI HUHU TUHAAAN ;0
" binus! rekomen printer yang bagus pls ga harus wow bagus bgt"" yg entinig solid sama tahan lama";1
 Binus! Ada yg sama ga sih akun blu kalian suka ke logout sendiri?? Pliss sender bingung bgt mana kalo ulang verif nomer lamanya minta ampun;0
 binus! yg anak SI mw kenalan dong btw sender cewe yaa;2
 Binus! Kalau sidang skripsi pakai almamater/jas ya?;1
 binus! Buat td yg di kelas 525 sbelom jam 15.20, kalian jorok bgt smpah minuman kopi, permen pada ga dibuang, uda gede padahal apa susahnya buang sampah doang;0
 binus! nilai quiz itu masuknya ke assessment atau bukan ya? takut bgt nilai quiznya jelek ;0
 Binus! One to many mandatory *kata kasar* pusing bgt astaga ngertiin 0..1----1..* dkk;0
 binus! buat kakak2 dan adik2 minta doa nya ya semoga B25 yang semester depan enrichment dimudahkan dan dilancarkan. khususnya yang internship karna paling banyak ambil internship, doain semoga kita bisa diterima di perusahaan yang diinginkan dan semoga konsisten kerjanya nanti. thank you semuanya semangat mid test & enrichmentnya yaa!! <3 love yall;2
 Binus! Apa cuman gw yang merasa kegiatan himpunan jurusan kebanyakan ekslusif buat internal himpunan aja?;0
 binus! kalian yang smt 5 ada yang lagi ngerasa left out ga? jujur sender lagi ngerasa gitu terus kaya lagi ga mau ke kampus dulu ga mau ketemu temen dulu boleh ga sih;0
 kalian yang ekonominya jadi pas pasan gara2 masuk binus tu knp siii (brbicara pd diri sndiri) binus!;0
 ges kalo nebeng parkir di binus! alsut tapi ditinggal semaleman gitu boleh ga si? parkirnya tetep 13k apa jadi lebih?;1
 binus! ada yang lagi bikin free seminar (online/offline bebas) dan dapet e-certif gaa? info dong;1
 guys, info company visit dari binus! biasanya liat dimana yaa;1
 aku kepo dikit leh gaa? kalian yg disini masi temenan sama temen kalian waktu fyp binus! ga?? kaya udah beda kelas tpi masi sering kumpul gituu, aku penasaraaannn;1
 Binus! Guys ada yang dapet brosur english teacher wonder mind yang di foodcourt anggrek ga yaa? Bagi dongg soalnya tadi brosurnya sisa yang mandarin, thank youu!;2
 binus! ingpo sharing acc adobe illustrator dung;1
 Binus! Kadang suka kesel sama kelakuan mahasiswa yg suka mainin lift sampe eror, kalian bayar kuliah mahal2 tapi etitud nol.;0
 binus! Capenya anak B25 saat ini adalah: nyari tempat magang tambah portofolio quiz ini itu project ini itu Semangat ku butuh ordal seperti temen-temenku yg satset bisa nyari pengalaman intern;0
 binus! ini panit rector cup gimana ya?? aku sama temen ku daftar tapi gaada info samsek atau emg ga diterima??;1
 binus! aku capek banget, mau nyerah sama semuanya. beberapa hari ini ngerasa suicidal banget capek, tiap hari nangis, setiap aku mau cerita ke orang pasti responnya ngga enak, mojokin, aku pengen dipeluk doang, aku capek;0
" binus! is there any tips for someone yang kejebak ""pinj0l""?";1
 binus! gw sering bgt ketemu aslab gw di kantin, kadang mau nyapa tpi TAKUT DIANYA GK NGENALIN MENDING NYAPA/NGGA;2
" Binus! Gw smt 3 &amp; mingdep ada quiz tp LEC, enak nya ambil jatah online yay/no?";1
 binus! buat warga b25 yang udh daftar magang pake intern app itu udh ada yg kepanggil atau gmn kah?;1
" binus! absensi masuk komposisi nilai ga sih? aku taunya mid, final exam, &amp; assignment. thank you";1
 binus! sore semuanya, maaf mau nanya kalo ada info side job ringan sprti di cafe atau apapun boleh yah comment dibawah, nanti aku dm, thankyouu..;2
 binus! ini parkiran dia anggrek kenapa ya ga jalan? macet banget;0
 Binus! Disini ada yg pernah dispen ke dosen gk ya? Mau nanya2 dong;1
 binus! udh pernah pup di toilet kampus belom;1
 binus! guys ngurus pembayaran tu dimana yaa ? udah sebulan blu aku belum ke autodebet;1
 binus! mau ngerjain quiz algoprog malah refleksi;0
 Pengen pindah aja ke Binus! KMG gatau kenapa lebih nyaman disana, mungkin karena toiletnya lebih nyaman buat eek brutal dan kesayangan ada disana. Tapi real talk, toilet kmg pewe banget. Aku GA PERNAH ngerasa senyaman itu saat berak di kampus Alsut.;0
 dari sekian banyak cewe di binus! alsut yang bisa ngambil perhatian gua cuma cewe baju ungu pake bantal leher pas di kantin tadi;2
 binus! mau curhat sedikit, ada yang bingung gak sama binus syahdan ya ku ada kelas non-stop dr jam 7-5, semua matkulnya harus pake laptop, 1 kelas 30 orang-an DISEDIAIN COLOKAN CUMA 1 BIJI + 2 DI MEJA DOSEN ITUPUN SEMPIT KALO UDAH DIPAKE 1 COLOKAN 1NYA GABISA DIPAKE LAGI terus BANGKUNYA BANGKU KAYU yg mejanya sempit banget banget trs bikin berisik kelasnya karna digeser. Dari jam 7-5 harus duduk di kayu, pegel euy pantat rasanya mau pecah ;0
 Binus! Info comservv;1
 Binus! Semenjak awal kuliah dari 12 Sept 2023 smpai skrng 17 Oktober 2023 gw ama crush gw jumpa cuma 3 kali sesedih itu yaa beda kelas serasa beda kampus, terus tadi gw liat dia dikantin sesenang itu walaupun dia ga liat gw, doain gw bisa move on!;0
 binus! mau tanya kalo ngampus ke syahdan bawa motor, parkir motor di indomart sama lawson syahdan berapa ya? karena setauku mahasiswa gaboleh parkir didalem kan?;1
 Binus! Kalian pernah ngalami infeksi saluran kemih ga sihhh plisss tipsss;2
 binus! Hi, yang di AS ada yang mau barengan ikut kelas dancehall tanggal 22 gak yaa? If you're interested, please leave a traceee;2
" If u guys need someone to talk to jangan ragu"" yah buat reach out orang lain! I know it's hard untuk pendam semua and kadang bisa NGERASA terbebani kalau sendiri dipendam, you're doing a great job kok don't be scared atau ngerasa diri kalian kurang, semangat semua yahh Binus!";2
 Binus! ke syahdan seminggu sekali doang dan selalu nyuci mata keep slaying y'all;2
 Struggle! Sedang butuh akun yang share info tentang lomba, seminar, international exchange, event2, magang, dan lain sebagainya yang bisa dipake buat portfolio dan CV ;1
 binus! jadwal uts keluarnya kapan ya?;1
 Binus! Gue punya temen queer dia suka di ledekin karena feminine sama temen kelasannya, eh ternyata yang homophobic ini HOMO, Bisa ya bully temen gue belaga straight homophobic eh diem diem Homo haha komedi bgt;0
 Binus! Spill makanan murah diskitaran alsutt dong;1
 binus! anyone want to compe? im f and still silver btw;1
" ""Binus!"" Sender ud lebihin saldo autodebet lebih dari 100 rbbahkan,tapi sampai sekarang juga textbook fee blom kepotong,sender harus ngapain ya??";1
 Struggle! Guys kalo ke kampus pake sepatu sendal karena jempolnya cantengan boleh gak sihhh??????;1
 binus! jarang banget ketemu kucing ini tapi sekalinya liat selalu di depan gate masuk alsut deket gojek2, dia lucu bgt pls ;2
 tadi denger ada yg nangis di toilet perempuan lt 5 binus! anggrek :( buat siapapun itu semoga km baik baik aja yaa, sending you my warmest hug! ;2
 Binus! rekomendasi tempat magang buat pr dong;1
 Binus! Ini gk mau ada rencana luasin parkiran ??? ;0
 binus! haloo aku b28 mau tanya buat kakak-kakak binusian. tes tpks itu susah ga? tipe soalnya tuh terutama yang logic test benar-benar menguras otakkah? soalnya sender hari sabtu mau ikut tes tpks binus tapi overthinking takut ga lolos ehehe :) makasih ;1
 binus! kampus alsut;1
 Binus! Temen aku butuh responden. 30 org lagiii. Kriteria: -Laki-laki dan Perempuan (18-25 thn) -Domisili Jabodetabek -Pengguna aktif Instagram yang memfollow akun tentang diet. -Sedang melakukan program diet. Mohon reply bagi yang mau bantu ;2
 binus! pada halloweenan dmn ges;2
 binus! rekomen jurusan streaming cs dong;1
 akhirnya pas sem 3 tau sifat2 mahluk2 yang sender kenal mana yang beneran mau jadi temen ama sender dan mana yang cuman manfaatin sender binus!;0
 binus! Baru apply magang 3 jam kemudian lgsg dikirim invitasi interview besok pake bahasa inggris. Sender langsung mules belom ada persiapan interview sama sekali ;0
 binus! Mending gue tipes ngerjain tugas individu dari pada nangisin tugas kelompok yang anggotanya sangat anjim teranjim anjimm ;0
 binus! drop au nya heeseung yg seru dong plis;2
